2.628e+06       	2.90266668e+02
2.6316e+06      	2.90277639e+02
2.6352e+06      	2.90288603e+02
2.6388e+06      	2.90299560e+02
2.6424e+06      	2.90310510e+02
2.646e+06       	2.90321454e+02
2.6496e+06      	2.90332391e+02
2.6532e+06      	2.90343321e+02
2.6568e+06      	2.90354244e+02
2.6604e+06      	2.90365160e+02
2.664e+06       	2.90376070e+02
2.6676e+06      	2.90386973e+02
2.6712e+06      	2.90397869e+02
2.6748e+06      	2.90408759e+02
2.6784e+06      	2.90419642e+02
2.682e+06       	2.90430518e+02
2.6856e+06      	2.90441387e+02
2.6892e+06      	2.90452250e+02
2.6928e+06      	2.90463106e+02
2.6964e+06      	2.90473955e+02
2.7e+06         	2.90484798e+02
2.7036e+06      	2.90495634e+02
2.7072e+06      	2.90506463e+02
2.7108e+06      	2.90517286e+02
2.7144e+06      	2.90528102e+02
2.718e+06       	2.90538911e+02
2.7216e+06      	2.90549713e+02
2.7252e+06      	2.90560509e+02
2.7288e+06      	2.90571298e+02
2.7324e+06      	2.90582081e+02
2.736e+06       	2.90592857e+02
2.7396e+06      	2.90603626e+02
2.7432e+06      	2.90614389e+02
2.7468e+06      	2.90625145e+02
2.7504e+06      	2.90635895e+02
2.754e+06       	2.90646637e+02
2.7576e+06      	2.90657374e+02
2.7612e+06      	2.90668103e+02
2.7648e+06      	2.90678826e+02
2.7684e+06      	2.90689543e+02
2.772e+06       	2.90700252e+02
2.7756e+06      	2.90710956e+02
2.7792e+06      	2.90721652e+02
2.7828e+06      	2.90732342e+02
2.7864e+06      	2.90743026e+02
2.79e+06        	2.90753703e+02
2.7936e+06      	2.90764373e+02
2.7972e+06      	2.90775037e+02
2.8008e+06      	2.90785694e+02
2.8044e+06      	2.90796345e+02
2.808e+06       	2.90806989e+02
2.8116e+06      	2.90817627e+02
2.8152e+06      	2.90828258e+02
2.8188e+06      	2.90838882e+02
2.8224e+06      	2.90849501e+02
2.826e+06       	2.90860112e+02
2.8296e+06      	2.90870717e+02
2.8332e+06      	2.90881316e+02
2.8368e+06      	2.90891908e+02
2.8404e+06      	2.90902493e+02
2.844e+06       	2.90913072e+02
2.8476e+06      	2.90923645e+02
2.8512e+06      	2.90934211e+02
2.8548e+06      	2.90944770e+02
2.8584e+06      	2.90955323e+02
2.862e+06       	2.90965870e+02
2.8656e+06      	2.90976410e+02
2.8692e+06      	2.90986944e+02
2.8728e+06      	2.90997471e+02
2.8764e+06      	2.91007991e+02
2.88e+06        	2.91018506e+02
2.8836e+06      	2.91029014e+02
2.8872e+06      	2.91039515e+02
2.8908e+06      	2.91050010e+02
2.8944e+06      	2.91060499e+02
2.898e+06       	2.91070981e+02
2.9016e+06      	2.91081456e+02
2.9052e+06      	2.91091926e+02
2.9088e+06      	2.91102389e+02
2.9124e+06      	2.91112845e+02
2.916e+06       	2.91123295e+02
2.9196e+06      	2.91133739e+02
2.9232e+06      	2.91144176e+02
2.9268e+06      	2.91154607e+02
2.9304e+06      	2.91165032e+02
2.934e+06       	2.91175450e+02
2.9376e+06      	2.91185862e+02
2.9412e+06      	2.91196267e+02
2.9448e+06      	2.91206666e+02
2.9484e+06      	2.91217059e+02
2.952e+06       	2.91227445e+02
2.9556e+06      	2.91237825e+02
2.9592e+06      	2.91248199e+02
2.9628e+06      	2.91258566e+02
2.9664e+06      	2.91268927e+02
2.97e+06        	2.91279281e+02
2.9736e+06      	2.91289630e+02
2.9772e+06      	2.91299972e+02
2.9808e+06      	2.91310307e+02
2.9844e+06      	2.91320637e+02
2.988e+06       	2.91330960e+02
2.9916e+06      	2.91341276e+02
2.9952e+06      	2.91351587e+02
2.9988e+06      	2.91361891e+02
3.0024e+06      	2.91372189e+02
3.006e+06       	2.91382480e+02
3.0096e+06      	2.91392766e+02
3.0132e+06      	2.91403045e+02
3.0168e+06      	2.91413317e+02
3.0204e+06      	2.91423584e+02
3.024e+06       	2.91433844e+02
3.0276e+06      	2.91444098e+02
3.0312e+06      	2.91454345e+02
3.0348e+06      	2.91464587e+02
3.0384e+06      	2.91474822e+02
3.042e+06       	2.91485051e+02
3.0456e+06      	2.91495274e+02
3.0492e+06      	2.91505490e+02
3.0528e+06      	2.91515700e+02
3.0564e+06      	2.91525904e+02
3.06e+06        	2.91536102e+02
3.0636e+06      	2.91546294e+02
3.0672e+06      	2.91556479e+02
3.0708e+06      	2.91566658e+02
3.0744e+06      	2.91576831e+02
3.078e+06       	2.91586998e+02
3.0816e+06      	2.91597158e+02
3.0852e+06      	2.91607313e+02
3.0888e+06      	2.91617461e+02
3.0924e+06      	2.91627603e+02
3.096e+06       	2.91637739e+02
